mmu-mir-99a	64822	67	212438	0	1259	0	204310	0	1191	0	1	1	0	0	0.738462	0
mmu-mir-99b	64823	73	137847	0	6132	0	135001	0	5927	0	4	2	0	0	0.742857	0
mmu-mir-101a	64824	76	1310	0	1047260	0	821	0	686272	0	1	1	0	0	0.698795	0
mmu-mir-124-3	64825	36	5935	0	2622250	0	1927	0	683780	0	2	0	0	0	0.705882	0
mmu-mir-125a	64826	65	112767	0	2536	0	110850	0	2253	0	6	2	0	0	0.647059	0
mmu-mir-125b-2	64827	61	879229	0	8064	0	422988	0	5533	0	3	2	0	0	0.704225	0
mmu-mir-126a	64828	59	80205	0	436584	0	78213	0	285573	0	0	2	0	0	0.739726	0
mmu-mir-127	64829	60	34745	0	328333	0	23313	0	310965	0	3	6	0	0	0.714286	0
mmu-mir-128-1	64830	73	109	0	1305570	0	107	0	648578	0	0	2	0	0	0.742857	0
mmu-mir-130a	64831	61	308	0	79687	0	274	0	66259	0	5	2	0	0	0.65625	0
mmu-mir-9-2	64832	44	3192711	0	306503	0	1014600	0	56768	0	2	1	0	0	0.777778	0
mmu-mir-132	64833	65	5794	0	20292	0	4483	0	18426	0	2	1	0	0	0.787879	0
mmu-mir-133a-1	64834	39	13377	0	279969	0	5501	0	107326	0	1	2	0	0	0.676471	0
mmu-mir-134	64835	48	53036	0	213	0	51818	0	145	0	2	0	0	0	0.676056	0
mmu-mir-135a-1	64836	44	331882	0	2900	0	154216	0	1905	0	3	3	0	0	0.711111	0
mmu-mir-136	64837	40	188998	0	26788	0	174227	0	14254	0	2	3	0	0	0.741935	0
mmu-mir-137	64838	17	145	0	49474	0	132	0	41347	0	2	2	0	0	0.767123	0
mmu-mir-138-2	64839	60	252188	0	792	0	127	0	385	0	2	1	0	0	0.647887	0
mmu-mir-140	64840	76	64328	0	7121680	0	62857	0	4038760	0	-1	0	0	0	0.828571	0
mmu-mir-141	64841	69	552	0	81456	0	292	0	77881	0	1	2	0	0	0.777778	0
mmu-mir-142	64842	70	20474.627715581	199261	1791.89	62135	0.794526	0	0.702792	0	2	0	-22	-1.22222	0	0
mmu-mir-144	64843	45	3212	0	62050	0	2775	0	57386	0	4	1	0	0	0.818182	0
mmu-mir-145a	64844	47	37839	0	3497	0	35773	0	2050	0	4	4	0	0	0.685714	0
mmu-mir-146a	64845	74	506660	0	31	0	480542	0	15	0	2	3	0	0	0.738462	0
mmu-mir-149	64846	36	12397	0	210	0	12140	0	164	0	1	2	0	0	0.787879	0
mmu-mir-150	64847	64	90617	0	112484	0	88651	0	64849	0	3	3	0	0	0.8	0
mmu-mir-151	64848	75	48625	0	44619	0	27069	0	42734	0	1	2	0	0	0.794118	0
mmu-mir-152	64849	76	654	0	558672	0	325	0	550993	0	-1	1	0	0	0.821918	0
mmu-mir-153	64850	16	373	0	69057	0	136	0	64117	0	3	0	0	0	0.782609	0
mmu-mir-154	64851	36	8764	0	17741	0	8266	0	17339	0	3	2	0	0	0.69697	0
mmu-mir-155	64852	64	111478	0	2290	0	108642	0	2220	0	0	1	0	0	0.738462	0
mmu-mir-10b	64894	72	253283	0	5859	0	232975	0	2010	0	3	2	0	0	0.764706	0
mmu-mir-129-1	64895	51	46823	0	26690	0	23116	0	25893	0	2	2	0	0	0.767123	0
mmu-mir-181a-2	64896	76	3396969	0	5689	0	1551380	0	3828	0	0	2	0	0	0.657895	0
mmu-mir-182	64897	63	52619	0	305	0	50558	0	227	0	2	1	0	0	0.666667	0
mmu-mir-183	64898	58	29674	0	4224	0	22402	0	3654	0	3	1	0	0	0.742857	0
gma-MIR4995	81534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622222	0
mmu-mir-185	64900	75	551740	0	1271	0	546823	0	1067	0	0	2	0	0	0.769231	0
mmu-mir-186	64901	75	86052	0	2076	0	78505	0	1147	0	1	2	0	0	0.732394	0
mmu-mir-187	64902	40	1612	0	5177	0	442	0	2962	0	3	1	0	0	0.688525	0
mmu-mir-188	64903	53	5771	0	678	0	5576	0	557	0	3	2	0	0	0.617647	0
mmu-mir-24-1	64904	76	21927	0	2239410	0	20964	0	1071960	0	2	2	0	0	0.676471	0
mmu-mir-190a	64905	32	7451	0	91	0	7230	0	59	0	0	1	0	0	0.746269	0
mmu-mir-191	64906	76	3619423	0	3631	0	3416810	0	1994	0	3	2	0	0	0.783784	0
mmu-mir-193a	64908	58	6070	0	41936	0	5691	0	36190	0	2	2	0	0	0.666667	0
mmu-mir-194-1	64909	74	227496	0	177	0	111821	0	149	0	3	2	0	0	0.835821	0
mmu-mir-195a	64910	68	84293	0	296	0	80979	0	263	0	0	6	0	0	0.765957	0
mmu-mir-199a-1	64914	76	364354	0	4435770	0	177002	0	1856810	0	9	2	0	0	0.714286	0
mmu-mir-200b	64916	74	3735	0	109850	0	3382	0	100989	0	2	4	0	0	0.714286	0
mmu-mir-201	64917	12	1154	0	43	0	1079	0	17	0	1	2	0	0	0.787879	0
mmu-mir-202	64918	10	567	0	1874	0	512	0	1769	0	0	2	0	0	0.861111	0
mmu-mir-203	64919	71	1556	0	155160	0	1505	0	80594	0	1	2	0	0	0.815789	0
mmu-mir-204	64920	32	6289	0	938	0	5202	0	899	0	2	2	0	0	0.676471	0
mmu-mir-205	64921	27	40068	0	552	0	34691	0	540	0	2	2	0	0	0.735294	0
mmu-mir-206	64922	43	4	0	416675	0	2	0	404153	0	2	1	0	0	0.794521	0
mmu-mir-122	64929	69	3728176	0	524	0	3614560	0	348	0	2	1	0	0	0.787879	0
mmu-mir-143	64930	52	14581	0	445117	0	13869	0	433591	0	3	2	0	0	0.793651	0
mmu-mir-30e	64931	76	720046	0	430745	0	684103	0	378949	0	0	4	0	0	0.73913	0
gma-MIR4994	81533	0	0	0	0	0	0	0	0	0	-1	2	0	0	0.747253	0
gma-MIR4993	81532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628571	0
gma-MIR4992	81531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818182	0
gma-MIR1513b	81529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742857	0
gma-MIR1508c	81528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777778	0
cel-mir-124	64967	6	195	0	5319	0	191	0	4947	0	6	0	0	0	0.708333	0
cel-mir-228	64968	6	182896	0	857	0	181919	0	849	0	2	1	0	0	0.734694	0
cel-mir-229	64969	6	3136	0	4901	0	3117	0	3755	0	14	1	0	0	0.747826	0
cel-mir-230	64970	3	33	0	105	0	33	0	105	0	2	1	0	0	0.755102	0
cel-mir-256	64997	0	0	0	1	0	0	0	0	0	0	0	0	0	0.534653	0
cel-mir-237	64977	0	1	0	0	0	0	0	0	0	2	4	0	0	0.646465	0
cel-mir-238	64978	5	30	0	969	0	27	0	915	0	-1	4	0	0	0.734694	0
cel-mir-239a	64979	4	176	0	78	0	160	0	65	0	2	3	0	0	0.591837	0
cel-mir-239b	64980	2	166	0	0	0	0	0	0	0	2	4	0	0	0.714286	0
cel-mir-240	64981	0	2	0	16	0	2	0	14	0	3	1	0	0	0.597938	0
cel-mir-241	64982	1	35	0	2	0	35	0	2	0	3	2	0	0	0.6875	0
cel-mir-242	64983	3	194	0	3	0	191	0	0	0	0	0	0	0	0.666667	0
cel-mir-243	64984	4	0	0	410	0	0	0	381	0	-1	6	0	0	0.714286	0
cel-mir-244	64985	4	1343	0	10	0	1185	0	9	0	3	0	0	0	0.666667	0
cel-mir-247	64988	0	0	0	2	0	0	0	1	0	0	1	0	0	0.693878	0
cel-mir-264	65006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688172	0
cel-mir-251	64992	4	257	0	0	0	249	0	0	0	0	0	0	0	0.721649	0
cel-mir-252	64993	6	6958	0	25	0	6883	0	23	0	-3	-6	0	0	0.653061	0
cel-mir-253	64994	6	1	0	1350	0	1	0	1337	0	3	3	0	0	0.71028	0
cel-mir-254	64995	4	3	0	229	0	3	0	225	0	3	-5	0	0	0.68	0
lus-MIR171a	86154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0
ptc-MIR169m	66796	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722689	0
cel-mir-262	65003	2	6.99270214023523	13	28.0107	52	0.230769	0	0.173077	0	-10	-1	-17.1	-0.95	0.425926	0
cel-mir-260	65001	15	70.1364425639205	3606	5.95245	162	0.734609	0	0.592593	0	2	3	-17.1	-0.95	0.504854	0
hsa-mir-5685	82669	0	0	0	10	0	2	0	0	0	0	0	0	0	0.835443	0
ptc-MIR169k	66794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62069	0
mmu-mir-290a	65048	11	48122	0	260	0	47309	0	144	0	0	2	0	0	0.722892	0
ptr-mir-1199	86153	0	0	0	0	0	0	0	0	0	11	64	0	0	0.689076	0
mmu-mir-291a	65049	13	42808	0	26268	0	41890	0	24581	0	2	2	0	0	0.780488	0
mmu-mir-292	65050	10	322.50853774356	7349	874.465	37230	0.980133	0	0.625544	0	2	2	-20.5	-1.36667	0.810127	0
mmu-mir-293	65051	15	13072	0	138607	0	12845	0	137340	0	3	2	0	0	0.7	0
mmu-mir-294	65052	10	2920	0	49642	0	2808	0	48742	0	0	2	0	0	0.761905	0
mmu-mir-295	65053	16	5484	0	79711	0	5126	0	45530	0	1	2	0	0	0.753623	0
mmu-mir-296	65054	70	15229	0	57363	0	15068	0	52150	0	1	1	0	0	0.810127	0
mmu-mir-298	65057	70	372080	0	352	0	360743	0	294	0	-1	2	0	0	0.780488	0
mmu-mir-299a	65058	42	2823	0	12645	0	2482	0	9071	0	3	3	0	0	0.857143	0
mmu-mir-300	65059	40	4039	0	114821	0	2424	0	98819	0	-3	-2	0	0	0.810127	0
mmu-mir-301a	65060	73	5509	0	108759	0	5449	0	104938	0	6	0	0	0	0.744186	0
mmu-mir-302a	65061	13	319	0	4176	0	190	0	3249	0	1	2	0	0	0.753623	0
mmu-mir-34c	65062	66	823248	0	2664	0	810578	0	2438	0	2	2	0	0	0.779221	0
mmu-mir-34b	65063	66	754456	0	4987	0	711286	0	3733	0	3	1	0	0	0.714286	0
mmu-let-7d	65064	76	6795209	0	13353	0	6635720	0	12408	0	9	3	0	0	0.776699	0
mmu-mir-106a	65065	74	221422	0	242	0	211505	0	204	0	4	2	0	0	0.707692	0
mmu-mir-106b	65066	76	329862	0	16297	0	321788	0	14727	0	-2	2	0	0	0.682927	0
mmu-mir-130b	65067	72	6951	0	76217	0	6693	0	74404	0	-2	2	0	0	0.731707	0
gma-MIR398c	81520	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727273	0
gma-MIR408d	81521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507692	0
mmu-mir-19b-2	65198	73	28	0	594169	0	21	0	273886	0	3	2	0	0	0.857143	0
mmu-mir-30c-1	65199	76	395458	0	15869	0	194397	0	14811	0	4	4	0	0	0.696629	0
mmu-mir-30c-2	65200	76	395458	0	16510	0	189084	0	15701	0	1	4	0	0	0.642857	0
mmu-mir-30d	65201	76	1163066	0	362322	0	1131180	0	99490	0	-2	2	0	0	0.731707	0
mmu-mir-148a	65202	74	1502	0	230060	0	1329	0	225183	0	3	5	0	0	0.787879	0
mmu-mir-192	65203	75	1448298	0	237	0	1245180	0	173	0	2	2	0	0	0.674157	0
mmu-mir-196a-1	65204	45	461100	0	283	0	220654	0	153	0	3	4	0	0	0.686275	0
mmu-mir-196a-2	65205	45	461100	0	367	0	224509	0	275	0	1	3	0	0	0.823529	0
mmu-mir-200a	65206	70	1886	0	86142	0	1865	0	82658	0	1	0	0	0	0.777778	0
mmu-mir-208a	65207	8	195	0	222	0	193	0	128	0	2	2	0	0	0.722892	0
mmu-let-7a-1	65208	76	198064381	0	3428	0	92607900	0	3286	0	1	3	0	0	0.723404	0
mmu-let-7a-2	65209	76	198064381	0	53	0	92575600	0	43	0	-7	2	0	0	0.708333	0
mmu-let-7b	65210	76	45786999	0	705	0	45091900	0	669	0	9	3	0	0	0.8	0
mmu-let-7c-1	65211	76	186678505	0	121	0	92469500	0	112	0	0	3	0	0	0.744681	0
mmu-let-7c-2	65212	76	186678505	0	3415	0	92541000	0	3285	0	1	1	0	0	0.778947	0
mmu-let-7e	65213	76	37658112	0	1709	0	37412000	0	1586	0	-1	2	0	0	0.666667	0
mmu-let-7f-1	65214	76	181858160	0	1328	0	84329300	0	1250	0	11	3	0	0	0.764045	0
mmu-let-7f-2	65215	76	181858160	0	3158	0	84643300	0	3051	0	-1	2	0	0	0.746988	0
mmu-mir-15a	65216	76	410854	0	2243	0	398687	0	2105	0	2	3	0	0	0.595238	0
mmu-mir-16-1	65217	76	1254974	0	8792	0	609870	0	7647	0	2	1	0	0	0.731183	0
mmu-mir-16-2	65218	76	1254974	0	1868	0	609819	0	1270	0	0	1	0	0	0.694737	0
mmu-mir-18a	65219	68	96040	0	3305	0	92702	0	3170	0	4	-1	0	0	0.75	0
mmu-mir-20a	65220	74	217854	0	1934	0	207847	0	1629	0	1	3	0	0	0.747664	0
mmu-mir-21a	65221	76	8129009	0	53565	0	7764470	0	44281	0	-1	2	0	0	0.804348	0
mmu-mir-22	65222	76	10494	0	1018700	0	10185	0	986692	0	1	1	0	0	0.757895	0
mmu-mir-23a	65223	76	1932	0	747898	0	1914	0	721251	0	1	0	0	0	0.773333	0
mmu-mir-24-2	65224	76	26243	0	2239410	0	25494	0	1072190	0	2	0	0	0	0.672897	0
mmu-mir-26a-1	65225	76	3495442	0	115	0	1700940	0	104	0	1	1	0	0	0.777778	0
mmu-mir-26b	65226	76	1612823	0	323	0	1587480	0	303	0	-1	1	0	0	0.776471	0
mmu-mir-29a	65227	76	5579	0	3251930	0	5102	0	3018340	0	1	2	0	0	0.613636	0
mmu-mir-29c	65228	76	1437	0	3116490	0	694	0	2949960	0	3	2	0	0	0.772727	0
mmu-mir-27a	65229	76	3746	0	679373	0	3628	0	659844	0	2	2	0	0	0.666667	0
mmu-mir-31	65230	60	126030	0	589	0	123902	0	479	0	2	7	0	0	0.698113	0
mmu-mir-92a-2	65231	76	11059	0	8602870	0	10509	0	4245170	0	2	-1	0	0	0.769231	0
mmu-mir-93	65232	76	306172	0	3354	0	299521	0	3147	0	1	1	0	0	0.75	0
mmu-mir-96	65233	54	32169	0	85	0	31236	0	74	0	3	4	0	0	0.716981	0
mmu-mir-34a	65234	58	31133	0	1637	0	29408	0	1166	0	4	1	0	0	0.764706	0
mmu-mir-129-2	65235	51	46823	0	27035	0	23104	0	26092	0	5	2	0	0	0.755556	0
mmu-mir-98	65236	76	35478866	0	749	0	35384800	0	434	0	11	2	0	0	0.722222	0
mmu-mir-103-1	65237	76	555	0	12597600	0	510	0	6216670	0	2	2	0	0	0.767442	0
mmu-mir-103-2	65238	76	743	0	12597600	0	592	0	6218340	0	7	2	0	0	0.744186	0
mmu-mir-322	65240	76	275405	0	114610	0	254944	0	71372	0	4	2	0	0	0.652632	0
mmu-mir-323	65242	31	802	0	15547	0	787	0	11935	0	3	3	0	0	0.627907	0
mmu-mir-324	65245	72	16011	0	10526	0	14629	0	7413	0	2	0	0	0	0.629214	0
mmu-mir-325	65247	10	219	0	789	0	204	0	760	0	3	2	0	0	0.693878	0
mmu-mir-326	65248	51	86	0	11043	0	74	0	10517	0	2	4	0	0	0.673684	0
mmu-mir-328	65253	73	411	0	14953	0	382	0	14639	0	0	3	0	0	0.618557	0
mmu-mir-329	65255	30	5675	0	3199	0	5544	0	3051	0	1	2	0	0	0.680412	0
mmu-mir-330	65257	70	7083	0	27560	0	6838	0	17116	0	0	-1	0	0	0.653061	0
mmu-mir-331	65259	73	541	0	27428	0	341	0	26261	0	2	6	0	0	0.645833	0
mmu-mir-337	65264	38	13577	0	5275	0	12394	0	2669	0	2	2	0	0	0.680412	0
mmu-mir-148b	65266	76	3701	0	522164	0	2713	0	516298	0	11	2	0	0	0.618557	0
mmu-mir-338	65268	39	3757	0	18172	0	3386	0	17006	0	3	1	0	0	0.653061	0
mmu-mir-339	65270	71	13785	0	2836	0	13416	0	1965	0	4	2	0	0	0.645833	0
rno-mir-340	65271	0	0	0	0	0	0	0	0.740312	0	2	2	-39.7	-0.405102	0.673469	0
rno-mir-341	65273	25	74	0	37285	0	25	0	0	0	0	0	0	0	0.666667	0
rno-mir-342	65275	34	351	0	5786	0	296	0	5189	0	-4	1	0	0	0.646465	0
rno-mir-343	65277	0	0	0	1	0	0	0	0	0	0	0	0	0	0.666667	0
rno-mir-344a-1	65278	4	2	0	552	0	1	0	521	0	-3	-6	0	0	0.766355	0
rno-mir-345	65280	35	1513	0	1636	0	1171	0	1031	0	2	2	0	0	0.666667	0
rno-mir-346	65282	4	1005	0	1	0	660	0	0	0	0	0	0	0	0.632653	0
rno-mir-347	65284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73913	0
rno-mir-349	65285	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680412	0
rno-mir-129-2	65286	18	11552	0	8888	0	5645	0	8708	0	5	2	0	0	0.701031	0
rno-mir-20a	65287	34	10220	0	42	0	9741	0	30	0	1	2	0	0	0.776471	0
rno-mir-350	65288	0	0	0	0	0	0	0	0	0	0	0	-28.02	-0.28303	0.585859	0
rno-mir-7a-1	65290	25	4256	0	723	0	2010	0	580	0	2	2	0	0	0.804124	0
rno-mir-351	65291	0	0	0	0	0	0	0	0.986316	0	2	3	-28.02	-0.28303	0.585859	0
rno-mir-352	65293	2	89	0	71	0	0	0	0	0	0	0	0	0	0.645833	0
rno-mir-135b	65294	7	3893	0	47	0	3884	0	22	0	2	0	0	0	0.721649	0
rno-mir-151	65296	39	85665	0	177520	0	82553	0	164994	0	1	3	0	0	0.659794	0
rno-mir-101b	65297	39	21	0	262616	0	4	0	157247	0	3	0	0	0	0.680412	0
osa-MIR156a	65302	2	560060	0	51	0	373313	0	0	0	0	0	0	0	0.78	0
osa-MIR156b	65303	2	560429	0	54	0	373302	0	52	0	-1	-4	0	0	0.784091	0
rgl-MIR5573	82971	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573171	0
osa-MIR156c	65304	2	560121	0	51	0	373303	0	51	0	-3	0	0	0	0.805369	0
osa-MIR156d	65305	2	568666	0	134	0	373314	0	0	0	0	0	0	0	0.728682	0
osa-MIR156e	65306	2	560065	0	102	0	373315	0	0	0	0	0	0	0	0.826923	0
osa-MIR156f	65307	2	568662	0	118	0	373304	0	113	0	-18	2	0	0	0.666667	0
osa-MIR156g	65308	2	560126	0	51	0	373304	0	51	0	12	2	0	0	0.724138	0
osa-MIR156h	65309	2	568662	0	118	0	373304	0	113	0	-18	2	0	0	0.666667	0
osa-MIR156i	65310	2	560064	0	30	0	373315	0	0	0	0	0	0	0	0.8	0
osa-MIR156j	65311	2	568715	0	118	0	373314	0	96	0	-1	5	0	0	0.8	0
osa-MIR160a	65312	2	519	0	215	0	476	0	204	0	0	2	0	0	0.772727	0
osa-MIR160b	65313	2	519	0	215	0	476	0	204	0	-3	3	0	0	0.705036	0
osa-MIR160c	65314	2	521	0	201	0	476	0	188	0	1	2	0	0	0.808081	0
osa-MIR160d	65315	2	519	0	166	0	476	0	157	0	3	2	0	0	0.760563	0
osa-MIR162a	65316	2	3	0	667	0	2	0	0	0	0	0	0	0	0.654971	0
osa-MIR164a	65317	2	3026	0	1	0	2714	0	0	0	0	0	0	0	0.705128	0
osa-MIR164b	65318	2	3038	0	28	0	2715	0	0	0	0	0	0	0	0.752294	0
osa-MIR166a	65319	2	191	0	36909	0	46	0	30586	0	23	6	0	0	0.703448	0
osa-MIR166b	65320	2	228	0	36908	0	165	0	30586	0	7	3	0	0	0.718447	0
osa-MIR166c	65321	2	117	0	36449	0	58	0	30586	0	3	-3	0	0	0.736	0
osa-MIR166d	65322	2	230	0	36909	0	167	0	30587	0	13	6	0	0	0.704	0
osa-MIR166e	65323	2	179	0	28885	0	46	0	24599	0	-5	2	0	0	0.729927	0
osa-MIR167a	65325	2	86656	0	23	0	84586	0	13	0	5	3	0	0	0.765957	0
osa-MIR167b	65326	2	86903	0	4	0	84826	0	0	0	0	0	0	0	0.773006	0
osa-MIR167c	65327	2	86656	0	14	0	84586	0	12	0	12	-2	0	0	0.711656	0
osa-MIR169a	65328	2	6152	0	100	0	5149	0	0	0	0	0	0	0	0.797688	0
osa-MIR171a	65329	2	5	0	569	0	5	0	0	0	0	0	0	0	0.8125	0
gma-MIR171f	81513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.733333	0
gma-MIR171g	81514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711111	0
gma-MIR319d	81515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715789	0
gma-MIR169g	81510	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0
gma-MIR171d	81511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672727	0
gma-MIR171e	81512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777778	0
gma-MIR166g	81506	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745455	0
gma-MIR166h	81507	0	0	0	0	0	0	0	0	0	1	0	0	0	0.726316	0
gma-MIR168b	81508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781818	0
gma-MIR169f	81509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823529	0
gma-MIR166e	81504	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581818	0
gma-MIR166f	81505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745455	0
gma-MIR166d	81503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709091	0
cbr-mir-72	65397	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682927	0
gma-MIR166c	81502	0	0	0	0	0	0	0	0	0	5	3	0	0	0.692308	0
rno-mir-1199	86152	0	0	0	0	0	0	0	0	0	11	64	0	0	0.716667	0
gma-MIR164c	81500	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0
gma-MIR164d	81501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622222	0
cbr-lsy-6	65461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72973	0
rno-let-7a-1	65470	39	3986927	0	6213	0	1700020	0	5916	0	1	3	0	0	0.723404	0
rno-let-7a-2	65471	39	3986927	0	94	0	1515900	0	81	0	2	3	0	0	0.625	0
rno-let-7b	65472	39	878172	0	4535	0	839809	0	4239	0	6	3	0	0	0.823529	0
rno-let-7c-1	65473	39	3464772	0	155	0	1675700	0	135	0	0	3	0	0	0.744681	0
rno-let-7c-2	65474	39	3464772	0	6211	0	1676960	0	5917	0	1	1	0	0	0.778947	0
rno-let-7e	65475	39	705698	0	954	0	701024	0	736	0	-1	2	0	0	0.666667	0
rno-let-7f-1	65476	39	3557224	0	908	0	1477270	0	819	0	11	2	0	0	0.764045	0
rno-let-7f-2	65477	39	3557224	0	5885	0	1502860	0	5768	0	-1	2	0	0	0.746988	0
rno-let-7i	65478	39	649704	0	1104	0	631017	0	1012	0	9	3	0	0	0.752941	0
rno-mir-7a-2	65479	23	4256	0	140	0	2007	0	126	0	0	2	0	0	0.694737	0
rno-mir-7b	65480	22	2013	0	10	0	1937	0	0	0	0	0	0	0	0.545455	0
rno-mir-9a-1	65481	34	635772	0	24436	0	196029	0	6315	0	1	2	0	0	0.741573	0
rno-mir-9a-3	65482	34	635772	0	24436	0	196032	0	6331	0	2	3	0	0	0.777778	0
rno-mir-9a-2	65483	34	635772	0	24436	0	196032	0	6315	0	2	2	0	0	0.781609	0
rno-mir-10a	65484	39	8383532	0	1971	0	6732750	0	1669	0	2	0	0	0	0.618182	0
rno-mir-10b	65485	39	8286635	0	391	0	6978980	0	144	0	3	2	0	0	0.715596	0
